StartSecond,EndSecond,ScientificName,Species,Probability,File,birdcode
21,24,Thryomanes bewickii,Bewick's Wren,0.2224,s2lam052_190521_2019-05-23_07-50.wav,BEWR
22,25,Thryomanes bewickii,Bewick's Wren,0.5037,s2lam052_190521_2019-05-23_07-50.wav,BEWR
23,26,Thryomanes bewickii,Bewick's Wren,0.6419,s2lam052_190521_2019-05-23_07-50.wav,BEWR
24,27,Troglodytes aedon,House Wren,0.1455,s2lam052_190521_2019-05-23_07-50.wav,HOWR
27,30,Pipilo maculatus,Spotted Towhee,0.1415,s2lam052_190521_2019-05-23_07-50.wav,SPTO
28,31,Thryomanes bewickii,Bewick's Wren,0.2727,s2lam052_190521_2019-05-23_07-50.wav,BEWR
29,32,Thryomanes bewickii,Bewick's Wren,0.76,s2lam052_190521_2019-05-23_07-50.wav,BEWR
3,6,Thryomanes bewickii,Bewick's Wren,0.4803,s2lam052_190521_2019-05-23_07-50.wav,BEWR
30,33,Thryomanes bewickii,Bewick's Wren,0.3124,s2lam052_190521_2019-05-23_07-50.wav,BEWR
31,34,Troglodytes aedon,House Wren,0.1399,s2lam052_190521_2019-05-23_07-50.wav,HOWR
33,36,Pipilo maculatus,Spotted Towhee,0.1701,s2lam052_190521_2019-05-23_07-50.wav,SPTO
34,37,Thryomanes bewickii,Bewick's Wren,0.4552,s2lam052_190521_2019-05-23_07-50.wav,BEWR
35,38,Thryomanes bewickii,Bewick's Wren,0.2901,s2lam052_190521_2019-05-23_07-50.wav,BEWR
37,40,Troglodytes aedon,House Wren,0.1345,s2lam052_190521_2019-05-23_07-50.wav,HOWR
4,7,Troglodytes aedon,House Wren,0.1076,s2lam052_190521_2019-05-23_07-50.wav,HOWR
42,45,Thryomanes bewickii,Bewick's Wren,0.3327,s2lam052_190521_2019-05-23_07-50.wav,BEWR
43,46,Thryomanes bewickii,Bewick's Wren,0.6179,s2lam052_190521_2019-05-23_07-50.wav,BEWR
44,47,Thryomanes bewickii,Bewick's Wren,0.6143,s2lam052_190521_2019-05-23_07-50.wav,BEWR
45,48,Thryomanes bewickii,Bewick's Wren,0.2243,s2lam052_190521_2019-05-23_07-50.wav,BEWR
49,52,Thryomanes bewickii,Bewick's Wren,0.1949,s2lam052_190521_2019-05-23_07-50.wav,BEWR
50,53,Thryomanes bewickii,Bewick's Wren,0.3329,s2lam052_190521_2019-05-23_07-50.wav,BEWR
51,54,Thryomanes bewickii,Bewick's Wren,0.5878,s2lam052_190521_2019-05-23_07-50.wav,BEWR
56,59,Thryomanes bewickii,Bewick's Wren,0.1149,s2lam052_190521_2019-05-23_07-50.wav,BEWR
57,60,Thryomanes bewickii,Bewick's Wren,0.3729,s2lam052_190521_2019-05-23_07-50.wav,BEWR
7,10,Vireo gilvus,Warbling Vireo,0.3197,s2lam052_190521_2019-05-23_07-50.wav,WAVI
9,12,Thryomanes bewickii,Bewick's Wren,0.3076,s2lam052_190521_2019-05-23_07-50.wav,BEWR
0,3,Leiothlypis celata,Orange-crowned Warbler,0.1699,s2lam052_190521_2019-05-23_09-20.wav,OCWA
10,13,Leiothlypis celata,Orange-crowned Warbler,0.6281,s2lam052_190521_2019-05-23_09-20.wav,OCWA
11,14,Leiothlypis celata,Orange-crowned Warbler,0.7224,s2lam052_190521_2019-05-23_09-20.wav,OCWA
19,22,Pheucticus melanocephalus,Black-headed Grosbeak,0.1645,s2lam052_190521_2019-05-23_09-20.wav,BHGR
20,23,Leiothlypis celata,Orange-crowned Warbler,0.4491,s2lam052_190521_2019-05-23_09-20.wav,OCWA
21,24,Leiothlypis celata,Orange-crowned Warbler,0.5801,s2lam052_190521_2019-05-23_09-20.wav,OCWA
22,25,Leiothlypis celata,Orange-crowned Warbler,0.628,s2lam052_190521_2019-05-23_09-20.wav,OCWA
23,26,Meleagris gallopavo,Wild Turkey,0.9702,s2lam052_190521_2019-05-23_09-20.wav,WITU
24,27,Meleagris gallopavo,Wild Turkey,0.9457,s2lam052_190521_2019-05-23_09-20.wav,WITU
25,28,Meleagris gallopavo,Wild Turkey,0.9618,s2lam052_190521_2019-05-23_09-20.wav,WITU
30,33,Leiothlypis celata,Orange-crowned Warbler,0.1474,s2lam052_190521_2019-05-23_09-20.wav,OCWA
31,34,Leiothlypis celata,Orange-crowned Warbler,0.6597,s2lam052_190521_2019-05-23_09-20.wav,OCWA
32,35,Leiothlypis celata,Orange-crowned Warbler,0.736,s2lam052_190521_2019-05-23_09-20.wav,OCWA
33,36,Leiothlypis celata,Orange-crowned Warbler,0.9081,s2lam052_190521_2019-05-23_09-20.wav,OCWA
40,43,Leiothlypis celata,Orange-crowned Warbler,0.2388,s2lam052_190521_2019-05-23_09-20.wav,OCWA
41,44,Leiothlypis celata,Orange-crowned Warbler,0.3978,s2lam052_190521_2019-05-23_09-20.wav,OCWA
42,45,Leiothlypis celata,Orange-crowned Warbler,0.365,s2lam052_190521_2019-05-23_09-20.wav,OCWA
49,52,Passerculus sandwichensis,Savannah Sparrow,0.121,s2lam052_190521_2019-05-23_09-20.wav,SAVS
50,53,Leiothlypis celata,Orange-crowned Warbler,0.1359,s2lam052_190521_2019-05-23_09-20.wav,OCWA
51,54,Leiothlypis celata,Orange-crowned Warbler,0.4466,s2lam052_190521_2019-05-23_09-20.wav,OCWA
52,55,Leiothlypis celata,Orange-crowned Warbler,0.5209,s2lam052_190521_2019-05-23_09-20.wav,OCWA
53,56,Leiothlypis celata,Orange-crowned Warbler,0.5924,s2lam052_190521_2019-05-23_09-20.wav,OCWA
9,12,Leiothlypis celata,Orange-crowned Warbler,0.7544,s2lam052_190521_2019-05-23_09-20.wav,OCWA
15,18,Piranga ludoviciana,Western Tanager,0.5857,s2lam052_190521_2019-05-26_07-50.wav,WETA
16,19,Piranga ludoviciana,Western Tanager,0.3651,s2lam052_190521_2019-05-26_07-50.wav,WETA
17,20,Piranga ludoviciana,Western Tanager,0.3123,s2lam052_190521_2019-05-26_07-50.wav,WETA
18,21,Piranga ludoviciana,Western Tanager,0.1117,s2lam052_190521_2019-05-26_07-50.wav,WETA
2,5,Melanerpes formicivorus,Acorn Woodpecker,0.167,s2lam052_190521_2019-05-26_07-50.wav,ACWO
20,23,Melanerpes formicivorus,Acorn Woodpecker,0.1435,s2lam052_190521_2019-05-26_07-50.wav,ACWO
3,6,Melanerpes formicivorus,Acorn Woodpecker,0.7148,s2lam052_190521_2019-05-26_07-50.wav,ACWO
30,33,Piranga ludoviciana,Western Tanager,0.2213,s2lam052_190521_2019-05-26_07-50.wav,WETA
31,34,Piranga ludoviciana,Western Tanager,0.2822,s2lam052_190521_2019-05-26_07-50.wav,WETA
32,35,Piranga ludoviciana,Western Tanager,0.4099,s2lam052_190521_2019-05-26_07-50.wav,WETA
33,36,Piranga ludoviciana,Western Tanager,0.1479,s2lam052_190521_2019-05-26_07-50.wav,WETA
4,7,Melanerpes formicivorus,Acorn Woodpecker,0.8259,s2lam052_190521_2019-05-26_07-50.wav,ACWO
42,45,Piranga ludoviciana,Western Tanager,0.423,s2lam052_190521_2019-05-26_07-50.wav,WETA
43,46,Piranga ludoviciana,Western Tanager,0.233,s2lam052_190521_2019-05-26_07-50.wav,WETA
44,47,Piranga ludoviciana,Western Tanager,0.1168,s2lam052_190521_2019-05-26_07-50.wav,WETA
5,8,Piranga ludoviciana,Western Tanager,0.4172,s2lam052_190521_2019-05-26_07-50.wav,WETA
51,54,Piranga ludoviciana,Western Tanager,0.186,s2lam052_190521_2019-05-26_07-50.wav,WETA
52,55,Piranga ludoviciana,Western Tanager,0.1376,s2lam052_190521_2019-05-26_07-50.wav,WETA
53,56,Piranga ludoviciana,Western Tanager,0.2688,s2lam052_190521_2019-05-26_07-50.wav,WETA
54,57,Piranga ludoviciana,Western Tanager,0.1706,s2lam052_190521_2019-05-26_07-50.wav,WETA
6,9,Piranga ludoviciana,Western Tanager,0.2727,s2lam052_190521_2019-05-26_07-50.wav,WETA
7,10,Piranga ludoviciana,Western Tanager,0.194,s2lam052_190521_2019-05-26_07-50.wav,WETA
8,11,Piranga ludoviciana,Western Tanager,0.1044,s2lam052_190521_2019-05-26_07-50.wav,WETA
0,3,Pipilo maculatus,Spotted Towhee,0.4691,s2lam052_190601_2019-06-03_07-00.wav,SPTO
1,4,Pipilo maculatus,Spotted Towhee,0.4587,s2lam052_190601_2019-06-03_07-00.wav,SPTO
11,14,Pipilo maculatus,Spotted Towhee,0.5342,s2lam052_190601_2019-06-03_07-00.wav,SPTO
12,15,Pipilo maculatus,Spotted Towhee,0.3021,s2lam052_190601_2019-06-03_07-00.wav,SPTO
13,16,Pipilo maculatus,Spotted Towhee,0.3433,s2lam052_190601_2019-06-03_07-00.wav,SPTO
14,17,Cardellina pusilla,Wilson's Warbler,0.1285,s2lam052_190601_2019-06-03_07-00.wav,WIWA
17,20,Pipilo maculatus,Spotted Towhee,0.2335,s2lam052_190601_2019-06-03_07-00.wav,SPTO
18,21,Pipilo maculatus,Spotted Towhee,0.3508,s2lam052_190601_2019-06-03_07-00.wav,SPTO
19,22,Pipilo maculatus,Spotted Towhee,0.1299,s2lam052_190601_2019-06-03_07-00.wav,SPTO
20,23,Cardellina pusilla,Wilson's Warbler,0.1112,s2lam052_190601_2019-06-03_07-00.wav,WIWA
21,24,Cardellina pusilla,Wilson's Warbler,0.1865,s2lam052_190601_2019-06-03_07-00.wav,WIWA
22,25,Pipilo maculatus,Spotted Towhee,0.5474,s2lam052_190601_2019-06-03_07-00.wav,SPTO
23,26,Pipilo maculatus,Spotted Towhee,0.5736,s2lam052_190601_2019-06-03_07-00.wav,SPTO
24,27,Pipilo maculatus,Spotted Towhee,0.7808,s2lam052_190601_2019-06-03_07-00.wav,SPTO
26,29,Leiothlypis celata,Orange-crowned Warbler,0.192,s2lam052_190601_2019-06-03_07-00.wav,OCWA
27,30,Junco hyemalis,Dark-eyed Junco,0.1031,s2lam052_190601_2019-06-03_07-00.wav,DEJU
28,31,Pipilo maculatus,Spotted Towhee,0.5881,s2lam052_190601_2019-06-03_07-00.wav,SPTO
29,32,Pipilo maculatus,Spotted Towhee,0.583,s2lam052_190601_2019-06-03_07-00.wav,SPTO
3,6,Cardellina pusilla,Wilson's Warbler,0.3164,s2lam052_190601_2019-06-03_07-00.wav,WIWA
30,33,Pipilo maculatus,Spotted Towhee,0.3154,s2lam052_190601_2019-06-03_07-00.wav,SPTO
31,34,Junco hyemalis,Dark-eyed Junco,0.1311,s2lam052_190601_2019-06-03_07-00.wav,DEJU
33,36,Pipilo maculatus,Spotted Towhee,0.1309,s2lam052_190601_2019-06-03_07-00.wav,SPTO
34,37,Pipilo maculatus,Spotted Towhee,0.4381,s2lam052_190601_2019-06-03_07-00.wav,SPTO
38,41,Leiothlypis celata,Orange-crowned Warbler,0.1276,s2lam052_190601_2019-06-03_07-00.wav,OCWA
39,42,Poecile rufescens,Chestnut-backed Chickadee,0.3436,s2lam052_190601_2019-06-03_07-00.wav,CBCH
4,7,Corvus brachyrhynchos,American Crow,0.3502,s2lam052_190601_2019-06-03_07-00.wav,AMCR
40,43,Pipilo maculatus,Spotted Towhee,0.3994,s2lam052_190601_2019-06-03_07-00.wav,SPTO
41,44,Pipilo maculatus,Spotted Towhee,0.5228,s2lam052_190601_2019-06-03_07-00.wav,SPTO
42,45,Pipilo maculatus,Spotted Towhee,0.7325,s2lam052_190601_2019-06-03_07-00.wav,SPTO
44,47,Leiothlypis celata,Orange-crowned Warbler,0.2151,s2lam052_190601_2019-06-03_07-00.wav,OCWA
47,50,Pipilo maculatus,Spotted Towhee,0.1707,s2lam052_190601_2019-06-03_07-00.wav,SPTO
5,8,Pipilo maculatus,Spotted Towhee,0.3424,s2lam052_190601_2019-06-03_07-00.wav,SPTO
54,57,Pipilo maculatus,Spotted Towhee,0.4464,s2lam052_190601_2019-06-03_07-00.wav,SPTO
55,58,Pipilo maculatus,Spotted Towhee,0.2264,s2lam052_190601_2019-06-03_07-00.wav,SPTO
6,9,Pipilo maculatus,Spotted Towhee,0.3505,s2lam052_190601_2019-06-03_07-00.wav,SPTO
7,10,Pipilo maculatus,Spotted Towhee,0.1256,s2lam052_190601_2019-06-03_07-00.wav,SPTO
9,12,Himantopus mexicanus,Black-necked Stilt,0.1128,s2lam052_190601_2019-06-03_07-00.wav,NA
0,3,Callipepla californica,California Quail,0.4249,s2lam052_190621_2019-06-23_06-30.wav,CAQU
1,4,Colaptes auratus,Northern Flicker,0.3052,s2lam052_190621_2019-06-23_06-30.wav,NOFL
10,13,Callipepla californica,California Quail,0.1971,s2lam052_190621_2019-06-23_06-30.wav,CAQU
11,14,Callipepla californica,California Quail,0.197,s2lam052_190621_2019-06-23_06-30.wav,CAQU
12,15,Callipepla californica,California Quail,0.3015,s2lam052_190621_2019-06-23_06-30.wav,CAQU
13,16,Callipepla californica,California Quail,0.1359,s2lam052_190621_2019-06-23_06-30.wav,CAQU
15,18,Callipepla californica,California Quail,0.1282,s2lam052_190621_2019-06-23_06-30.wav,CAQU
16,19,Callipepla californica,California Quail,0.2187,s2lam052_190621_2019-06-23_06-30.wav,CAQU
19,22,Callipepla californica,California Quail,0.2071,s2lam052_190621_2019-06-23_06-30.wav,CAQU
2,5,Colaptes auratus,Northern Flicker,0.4282,s2lam052_190621_2019-06-23_06-30.wav,NOFL
20,23,Callipepla californica,California Quail,0.1526,s2lam052_190621_2019-06-23_06-30.wav,CAQU
22,25,Callipepla californica,California Quail,0.1724,s2lam052_190621_2019-06-23_06-30.wav,CAQU
23,26,Callipepla californica,California Quail,0.6552,s2lam052_190621_2019-06-23_06-30.wav,CAQU
24,27,Callipepla californica,California Quail,0.5217,s2lam052_190621_2019-06-23_06-30.wav,CAQU
25,28,Callipepla californica,California Quail,0.3122,s2lam052_190621_2019-06-23_06-30.wav,CAQU
26,29,Callipepla californica,California Quail,0.155,s2lam052_190621_2019-06-23_06-30.wav,CAQU
27,30,Mimus polyglottos,Northern Mockingbird,0.1886,s2lam052_190621_2019-06-23_06-30.wav,NA
28,31,Callipepla californica,California Quail,0.2609,s2lam052_190621_2019-06-23_06-30.wav,CAQU
29,32,Callipepla californica,California Quail,0.1938,s2lam052_190621_2019-06-23_06-30.wav,CAQU
3,6,Colaptes auratus,Northern Flicker,0.1686,s2lam052_190621_2019-06-23_06-30.wav,NOFL
30,33,Callipepla californica,California Quail,0.3541,s2lam052_190621_2019-06-23_06-30.wav,CAQU
31,34,Callipepla californica,California Quail,0.4945,s2lam052_190621_2019-06-23_06-30.wav,CAQU
32,35,Callipepla californica,California Quail,0.2504,s2lam052_190621_2019-06-23_06-30.wav,CAQU
33,36,Callipepla californica,California Quail,0.8641,s2lam052_190621_2019-06-23_06-30.wav,CAQU
34,37,Callipepla californica,California Quail,0.8648,s2lam052_190621_2019-06-23_06-30.wav,CAQU
35,38,Mimus polyglottos,Northern Mockingbird,0.1136,s2lam052_190621_2019-06-23_06-30.wav,NA
38,41,Callipepla californica,California Quail,0.104,s2lam052_190621_2019-06-23_06-30.wav,CAQU
39,42,Mimus polyglottos,Northern Mockingbird,0.1793,s2lam052_190621_2019-06-23_06-30.wav,NA
4,7,Melanerpes formicivorus,Acorn Woodpecker,0.263,s2lam052_190621_2019-06-23_06-30.wav,ACWO
40,43,Callipepla californica,California Quail,0.2008,s2lam052_190621_2019-06-23_06-30.wav,CAQU
41,44,Callipepla californica,California Quail,0.2784,s2lam052_190621_2019-06-23_06-30.wav,CAQU
42,45,Callipepla californica,California Quail,0.3459,s2lam052_190621_2019-06-23_06-30.wav,CAQU
43,46,Callipepla californica,California Quail,0.2252,s2lam052_190621_2019-06-23_06-30.wav,CAQU
44,47,Callipepla californica,California Quail,0.3728,s2lam052_190621_2019-06-23_06-30.wav,CAQU
5,8,Melanerpes formicivorus,Acorn Woodpecker,0.1967,s2lam052_190621_2019-06-23_06-30.wav,ACWO
50,53,Callipepla californica,California Quail,0.1385,s2lam052_190621_2019-06-23_06-30.wav,CAQU
53,56,Callipepla californica,California Quail,0.288,s2lam052_190621_2019-06-23_06-30.wav,CAQU
54,57,Callipepla californica,California Quail,0.3483,s2lam052_190621_2019-06-23_06-30.wav,CAQU
55,58,Callipepla californica,California Quail,0.5441,s2lam052_190621_2019-06-23_06-30.wav,CAQU
56,59,Callipepla californica,California Quail,0.4119,s2lam052_190621_2019-06-23_06-30.wav,CAQU
57,60,Callipepla californica,California Quail,0.3762,s2lam052_190621_2019-06-23_06-30.wav,CAQU
9,12,Callipepla californica,California Quail,0.4178,s2lam052_190621_2019-06-23_06-30.wav,CAQU
30,33,Regulus satrapa,Golden-crowned Kinglet,0.1989,s2lam053_190521_2019-05-26_09-50.wav,NA
31,34,Dendragapus fuliginosus,Sooty Grouse,0.4701,s2lam053_190521_2019-05-26_09-50.wav,NA
32,35,Regulus satrapa,Golden-crowned Kinglet,0.4478,s2lam053_190521_2019-05-26_09-50.wav,NA
34,37,Dendragapus fuliginosus,Sooty Grouse,0.36870000000000003,s2lam053_190521_2019-05-26_09-50.wav,NA
35,38,Dendragapus fuliginosus,Sooty Grouse,0.1034,s2lam053_190521_2019-05-26_09-50.wav,NA
13,16,Oreortyx pictus,Mountain Quail,0.5266,s2lam053_190602_2019-06-03_08-40.wav,MOUQ
14,17,Oreortyx pictus,Mountain Quail,0.5768,s2lam053_190602_2019-06-03_08-40.wav,MOUQ
19,22,Oreortyx pictus,Mountain Quail,0.6703,s2lam053_190602_2019-06-03_08-40.wav,MOUQ
20,23,Oreortyx pictus,Mountain Quail,0.5818,s2lam053_190602_2019-06-03_08-40.wav,MOUQ
21,24,Oreortyx pictus,Mountain Quail,0.7471,s2lam053_190602_2019-06-03_08-40.wav,MOUQ
24,27,Cyanocitta stelleri,Steller's Jay,0.1902,s2lam053_190602_2019-06-03_08-40.wav,STJA
25,28,Athene cunicularia,Burrowing Owl,0.241,s2lam053_190602_2019-06-03_08-40.wav,NA
27,30,Oreortyx pictus,Mountain Quail,0.2635,s2lam053_190602_2019-06-03_08-40.wav,MOUQ
28,31,Oreortyx pictus,Mountain Quail,0.3378,s2lam053_190602_2019-06-03_08-40.wav,MOUQ
29,32,Empidonax difficilis,Pacific-slope Flycatcher,0.2159,s2lam053_190602_2019-06-03_08-40.wav,PSFL
30,33,Empidonax difficilis,Pacific-slope Flycatcher,0.6638,s2lam053_190602_2019-06-03_08-40.wav,PSFL
31,34,Empidonax difficilis,Pacific-slope Flycatcher,0.8341,s2lam053_190602_2019-06-03_08-40.wav,PSFL
32,35,Oreortyx pictus,Mountain Quail,0.128,s2lam053_190602_2019-06-03_08-40.wav,MOUQ
33,36,Oreortyx pictus,Mountain Quail,0.1929,s2lam053_190602_2019-06-03_08-40.wav,MOUQ
34,37,Oreortyx pictus,Mountain Quail,0.4355,s2lam053_190602_2019-06-03_08-40.wav,MOUQ
38,41,Empidonax difficilis,Pacific-slope Flycatcher,0.2353,s2lam053_190602_2019-06-03_08-40.wav,PSFL
41,44,Empidonax difficilis,Pacific-slope Flycatcher,0.1046,s2lam053_190602_2019-06-03_08-40.wav,PSFL
42,45,Empidonax difficilis,Pacific-slope Flycatcher,0.544,s2lam053_190602_2019-06-03_08-40.wav,PSFL
43,46,Empidonax difficilis,Pacific-slope Flycatcher,0.303,s2lam053_190602_2019-06-03_08-40.wav,PSFL
46,49,Empidonax difficilis,Pacific-slope Flycatcher,0.4591,s2lam053_190602_2019-06-03_08-40.wav,PSFL
47,50,Empidonax difficilis,Pacific-slope Flycatcher,0.4297,s2lam053_190602_2019-06-03_08-40.wav,PSFL
48,51,Empidonax difficilis,Pacific-slope Flycatcher,0.6793,s2lam053_190602_2019-06-03_08-40.wav,PSFL
7,10,Oreortyx pictus,Mountain Quail,0.332,s2lam053_190602_2019-06-03_08-40.wav,MOUQ
8,11,Oreortyx pictus,Mountain Quail,0.3738,s2lam053_190602_2019-06-03_08-40.wav,MOUQ
1,4,Oreortyx pictus,Mountain Quail,0.3697,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
10,13,Oreortyx pictus,Mountain Quail,0.622,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
15,18,Oreortyx pictus,Mountain Quail,0.8295,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
16,19,Oreortyx pictus,Mountain Quail,0.8258,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
17,20,Oreortyx pictus,Mountain Quail,0.7138,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
2,5,Oreortyx pictus,Mountain Quail,0.6892,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
23,26,Oreortyx pictus,Mountain Quail,0.1692,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
25,28,Oreortyx pictus,Mountain Quail,0.2211,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
3,6,Oreortyx pictus,Mountain Quail,0.4265,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
39,42,Oreortyx pictus,Mountain Quail,0.4523,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
40,43,Oreortyx pictus,Mountain Quail,0.5767,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
41,44,Oreortyx pictus,Mountain Quail,0.5854,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
43,46,Colaptes auratus,Northern Flicker,0.2749,s2lam053_190602_2019-06-04_06-30.wav,NOFL
44,47,Oreortyx pictus,Mountain Quail,0.2746,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
45,48,Oreortyx pictus,Mountain Quail,0.5001,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
46,49,Oreortyx pictus,Mountain Quail,0.1902,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
47,50,Oreortyx pictus,Mountain Quail,0.2839,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
48,51,Oreortyx pictus,Mountain Quail,0.4555,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
49,52,Oreortyx pictus,Mountain Quail,0.1911,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
51,54,Colaptes auratus,Northern Flicker,0.2452,s2lam053_190602_2019-06-04_06-30.wav,NOFL
53,56,Oreortyx pictus,Mountain Quail,0.2446,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
54,57,Oreortyx pictus,Mountain Quail,0.8993,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
55,58,Oreortyx pictus,Mountain Quail,0.7275,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
56,59,Oreortyx pictus,Mountain Quail,0.5192,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
8,11,Oreortyx pictus,Mountain Quail,0.3478,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
9,12,Oreortyx pictus,Mountain Quail,0.7955,s2lam053_190602_2019-06-04_06-30.wav,MOUQ
10,13,Geothlypis trichas,Common Yellowthroat,0.1378,s2lam055_190611_2019-06-14_06-40.wav,COYE
17,20,Poecile rufescens,Chestnut-backed Chickadee,0.119,s2lam055_190611_2019-06-14_06-40.wav,CBCH
18,21,Oreortyx pictus,Mountain Quail,0.1546,s2lam055_190611_2019-06-14_06-40.wav,MOUQ
2,5,Dryocopus pileatus,Pileated Woodpecker,0.1079,s2lam055_190611_2019-06-14_06-40.wav,PIWO
24,27,Empidonax difficilis,Pacific-slope Flycatcher,0.4167,s2lam055_190611_2019-06-14_06-40.wav,PSFL
25,28,Empidonax difficilis,Pacific-slope Flycatcher,0.46,s2lam055_190611_2019-06-14_06-40.wav,PSFL
26,29,Empidonax difficilis,Pacific-slope Flycatcher,0.3785,s2lam055_190611_2019-06-14_06-40.wav,PSFL
27,30,Empidonax difficilis,Pacific-slope Flycatcher,0.1753,s2lam055_190611_2019-06-14_06-40.wav,PSFL
28,31,Thryomanes bewickii,Bewick's Wren,0.7861,s2lam055_190611_2019-06-14_06-40.wav,BEWR
29,32,Thryomanes bewickii,Bewick's Wren,0.9293,s2lam055_190611_2019-06-14_06-40.wav,BEWR
30,33,Thryomanes bewickii,Bewick's Wren,0.9808,s2lam055_190611_2019-06-14_06-40.wav,BEWR
31,34,Empidonax difficilis,Pacific-slope Flycatcher,0.2548,s2lam055_190611_2019-06-14_06-40.wav,PSFL
32,35,Empidonax difficilis,Pacific-slope Flycatcher,0.1487,s2lam055_190611_2019-06-14_06-40.wav,PSFL
34,37,Pipilo maculatus,Spotted Towhee,0.1837,s2lam055_190611_2019-06-14_06-40.wav,SPTO
35,38,Pipilo maculatus,Spotted Towhee,0.1446,s2lam055_190611_2019-06-14_06-40.wav,SPTO
36,39,Empidonax difficilis,Pacific-slope Flycatcher,0.2573,s2lam055_190611_2019-06-14_06-40.wav,PSFL
37,40,Empidonax difficilis,Pacific-slope Flycatcher,0.3983,s2lam055_190611_2019-06-14_06-40.wav,PSFL
38,41,Empidonax difficilis,Pacific-slope Flycatcher,0.2417,s2lam055_190611_2019-06-14_06-40.wav,PSFL
42,45,Piranga ludoviciana,Western Tanager,0.3021,s2lam055_190611_2019-06-14_06-40.wav,WETA
43,46,Dryobates nuttallii,Nuttall's Woodpecker,0.1631,s2lam055_190611_2019-06-14_06-40.wav,NUWO
48,51,Empidonax difficilis,Pacific-slope Flycatcher,0.5892,s2lam055_190611_2019-06-14_06-40.wav,PSFL
49,52,Empidonax difficilis,Pacific-slope Flycatcher,0.3609,s2lam055_190611_2019-06-14_06-40.wav,PSFL
50,53,Empidonax difficilis,Pacific-slope Flycatcher,0.2615,s2lam055_190611_2019-06-14_06-40.wav,PSFL
51,54,Pipilo maculatus,Spotted Towhee,0.3201,s2lam055_190611_2019-06-14_06-40.wav,SPTO
53,56,Pipilo maculatus,Spotted Towhee,0.138,s2lam055_190611_2019-06-14_06-40.wav,SPTO
54,57,Contopus cooperi,Olive-sided Flycatcher,0.1883,s2lam055_190611_2019-06-14_06-40.wav,OSFL
55,58,Pipilo maculatus,Spotted Towhee,0.4951,s2lam055_190611_2019-06-14_06-40.wav,SPTO
56,59,Empidonax difficilis,Pacific-slope Flycatcher,0.1365,s2lam055_190611_2019-06-14_06-40.wav,PSFL
57,60,Pipilo maculatus,Spotted Towhee,0.1837,s2lam055_190611_2019-06-14_06-40.wav,SPTO
6,9,Empidonax difficilis,Pacific-slope Flycatcher,0.1071,s2lam055_190611_2019-06-14_06-40.wav,PSFL
7,10,Empidonax difficilis,Pacific-slope Flycatcher,0.1147,s2lam055_190611_2019-06-14_06-40.wav,PSFL
8,11,Empidonax difficilis,Pacific-slope Flycatcher,0.1337,s2lam055_190611_2019-06-14_06-40.wav,PSFL
0,3,Aphelocoma californica,California Scrub-Jay,0.1,s2lam055_190622_2019-06-23_06-20.wav,CASJ
15,18,Corvus brachyrhynchos,American Crow,0.1385,s2lam055_190622_2019-06-23_06-20.wav,AMCR
29,32,Aphelocoma californica,California Scrub-Jay,0.2086,s2lam055_190622_2019-06-23_06-20.wav,CASJ
30,33,Aphelocoma californica,California Scrub-Jay,0.1314,s2lam055_190622_2019-06-23_06-20.wav,CASJ
33,36,Aphelocoma californica,California Scrub-Jay,0.2593,s2lam055_190622_2019-06-23_06-20.wav,CASJ
34,37,Aphelocoma californica,California Scrub-Jay,0.5217,s2lam055_190622_2019-06-23_06-20.wav,CASJ
35,38,Aphelocoma californica,California Scrub-Jay,0.1816,s2lam055_190622_2019-06-23_06-20.wav,CASJ
